"","CODIGO","MUNICIPIO","AREAKM2","DD2000","DC","EVN2000","M1ANO2000","FT2000","AN25A2000","RPC2000","IG2000","II2000","IP2000","IDH2000","FE2000","ALFA2000","AE25A2000","POP25A1991","POP25A2000","POP65A1991","POP65A2000","POPTOT1991","POPTOT2000","POPURB2000","POPRUR2000","PERC_POP_25A","PERC_POP_65A","PERC_POP_URB","PERC_POP_RUR","key","Grupo"
"1644",312370,"Engenheiro Caldas (MG)",188.6,49.5,210.7888567,65.57,43.77,2.49,33.94,137.06,0.56,47.84,46.45,0.661,63.16,75.56,3.63,3847,4588,534,727,8815,9347,7309,2038,49.0852680004279,7.77789665133198,78.1962126885632,21.8037873114368,"312370","3"
"1645",351515,"Engenheiro Coelho (SP)",110.1,91.1,131.8339802,72.56,13.45,2.1,15.32,297.55,0.52,47.37,37.98,0.792,81.61,87.88,5.28,2937,4843,222,418,6501,10033,7009,3024,48.2707066679956,4.16625137047742,69.8594637695604,30.1405362304396,"351515","1"
"1646",312380,"Engenheiro Navarro (MG)",634.1,11.2,281.9121485,71.53,24.22,2.57,35.38,97.94,0.48,37.92,44.7,0.686,76.1,73.44,3.15,2939,3170,253,352,7566,7085,4714,2371,44.742413549753,4.9682427664079,66.5349329569513,33.4650670430487,"312380","3"
"1647",330180,"Engenheiro Paulo de Frontin (RJ)",139.4,87.3,62.12174109,66.48,26.33,2.01,10.74,243.17,0.51,51.08,35.54,0.753,81.65,90.95,5.67,5813,7023,729,1016,11229,12164,8766,3398,57.7359421243012,8.35251561986189,72.0651101611312,27.9348898388688,"330180","1"
"1648",430692,"Engenho Velho (RS)",73.7,28.8,305.8764434,69.03,23.71,2.47,17.67,160.42,0.52,36.89,48.31,0.732,82.29,85.36,4.28,1059,1143,136,190,2197,2134,457,1677,53.5613870665417,8.90346766635427,21.4151827553889,78.5848172446111,"430692","1"
"1649",430693,"Entre-Ijuís (RS)",552.9,17.5,348.4071934,72.02,16.92,2.43,9.62,170.81,0.53,39.39,45.22,0.767,82.57,91.49,4.83,5141,5538,665,809,9955,9702,4440,5262,57.0810142238714,8.33848690991548,45.7637600494743,54.2362399505257,"430693","1"
"1650",312385,"Entre Folhas (MG)",86.1,58.7,181.6953192,71.19,25.17,2.3,22.31,130.56,0.51,43.18,46.14,0.712,65.63,84.07,3.72,1870,2562,308,434,4161,5054,3446,1608,50.6925207756233,8.58725761772853,68.1836169370795,31.8163830629205,"312385","1"
"1651",291050,"Entre Rios (BA)",1169.3,32.1,123.3723084,60.14,60.95,3.52,35.43,109.66,0.59,40.65,49.63,0.628,77.99,72.36,3.56,10156,15347,1501,1906,27718,37513,23019,14494,40.9111508010556,5.08090528616746,61.3627275877696,38.6372724122304,"291050","3"
"1652",420517,"Entre Rios (SC)",105.4,27.2,408.3211776,70.58,24.26,3.16,27.93,107.87,0.65,70.29,64.66,0.694,74.85,77.6,3.24,1030,1235,146,162,2722,2857,751,2106,43.2271613580679,5.67028351417571,26.2863143157158,73.7136856842842,"420517","2"
"1653",312390,"Entre Rios de Minas (MG)",464.1,28.2,95.58690702,70.64,26.77,2.31,12.28,182.62,0.56,37.64,40.77,0.744,72.26,88.38,4.61,5820,7040,777,995,12255,13114,8390,4724,53.6830867774897,7.58731127039805,63.9774287021504,36.0225712978496,"312390","1"
"1654",410753,"Entre Rios do Oeste (PR)",131.9,25.2,505.7544408,77.31,6.49,2.13,4.41,337.95,0.52,59.74,33.58,0.847,84.39,96.33,5.83,1417,1859,134,191,2918,3328,1991,1337,55.859375,5.73918269230769,59.8257211538462,40.1742788461538,"410753","4"
"1655",430695,"Entre Rios do Sul (RS)",118.6,29.4,314.4882012,68.41,25.25,2.22,13.4,216.32,0.6,44.62,44.62,0.757,85.93,88.62,4.44,1969,1964,165,218,4041,3491,2069,1422,56.2589515898024,6.24462904611859,59.2666857633916,40.7333142366084,"430695","1"
"1656",130150,"Envira (AM)",13381.1,1.6,1206.174286,63.86,51.85,5.01,63.42,43.72,0.7,72.87,75.41,0.513,50.69,48.07,1.77,4356,5604,199,449,16339,19060,6745,12315,29.401888772298,2.35571878279119,35.3882476390346,64.6117523609654,"130150","2"
"1657",120025,"Epitaciolândia (AC)",1659.3,6.6,155.1250534,67.05,29.28,3.25,29.69,134.36,0.57,35.9,43.25,0.684,77.43,75.38,3.68,3083,4574,267,486,8039,11028,7404,3624,41.4762422923468,4.4069640914037,67.1381936887922,32.8618063112078,"120025","3"
"1658",240340,"Equador (RN)",313.1,18.1,209.9983128,69.17,35.04,2.97,36.5,98.88,0.52,49.56,46.71,0.665,78.11,68.63,3.69,2326,2631,421,476,5615,5664,4324,1340,46.4512711864407,8.40395480225989,76.3418079096045,23.6581920903955,"240340","2"
"1659",430697,"Erebango (RS)",157.3,19.2,263.5092211,73.19,14.58,2.59,10.84,200.8,0.53,45.33,41.35,0.781,82.38,91.28,4.89,1651,1619,209,235,3420,3023,1975,1048,53.5560701290109,7.77373470062852,65.3324512074099,34.6675487925901,"430697","1"
"1660",430700,"Erechim (RS)",763.2,118.4,285.2864091,73.46,14.07,2.01,6.56,351.62,0.53,49.19,38.64,0.826,86.46,94.78,6.74,37634,50217,4149,6267,72318,90347,82026,8321,55.5823657675407,6.93658892935017,90.7899542873587,9.21004571264126,"430700","4"
"1661",230427,"Ererê (CE)",323,19.5,258.1378602,66.33,46.24,2.53,50.08,77.71,0.59,57.89,61.64,0.619,84.12,58.22,2.43,2579,2877,418,451,6437,6302,2262,4040,45.6521739130435,7.15645826721676,35.8933671850206,64.1066328149794,"230427","2"
"1662",420519,"Ermo (SC)",64.9,31.8,187.612297,71.04,23.02,2.36,12.53,239.19,0.52,26.18,38.94,0.769,77.42,89.32,4.52,1064,1100,130,143,2320,2057,593,1464,53.475935828877,6.95187165775401,28.8283908604764,71.1716091395236,"420519","1"
"1663",430705,"Ernestina (RS)",294.2,13.4,214.4811377,74.72,11.78,2.29,9.13,264.32,0.5,33.42,34.64,0.806,80.6,92.62,5.14,1968,2290,243,323,3849,3941,1078,2863,58.1070794214666,8.19588936818066,27.3534635879218,72.6465364120781,"430705","1"
"1664",430720,"Erval Grande (RS)",285.1,19.8,321.3450816,71.42,18.18,2.42,17.18,169.58,0.59,46.33,49.07,0.744,79.14,84.57,3.93,3297,3045,322,420,7272,5647,2109,3538,53.9224366920489,7.43757747476536,37.3472640340004,62.6527359659997,"430720","1"
"1665",430730,"Erval Seco (RS)",345.5,26.6,353.8534969,72.96,15.05,3.08,17.45,142.82,0.57,45.37,51.81,0.74,75.12,85.57,4.34,4575,4799,541,723,9883,9177,3246,5931,52.2937779230685,7.87839163125204,35.3710362863681,64.6289637136319,"430730","1"
"1666",420520,"Erval Velho (SC)",231.7,18.4,287.5258416,74.11,15.51,2.33,12.43,240.74,0.52,39.55,37.39,0.794,85.39,88.68,4.95,2543,2453,312,318,5024,4269,2160,2109,57.4607636448817,7.44905130007027,50.597329585383,49.402670414617,"420520","1"
"1667",312400,"Ervália (MG)",358.1,47.5,176.7547674,68.46,33.52,2.58,27.89,169.06,0.68,52.53,52.01,0.7,67.13,78.69,3.59,6804,8425,923,1221,15551,17018,7560,9458,49.5064049829592,7.17475614055706,44.4235515336702,55.5764484663298,"312400","3"
"1668",260520,"Escada (PE)",350.3,162.6,50.71220231,66.21,52.57,2.48,36.93,95.46,0.54,48.38,49.93,0.645,74.51,69.72,3.87,22128,25818,2623,3167,55530,57341,45596,11745,45.0253745138731,5.52309865541236,79.517273852915,20.482726147085,"260520","2"
"1669",430740,"Esmeralda (RS)",1282.3,4.3,219.9408035,75.22,10.93,2.65,13.87,186.64,0.56,49.58,43.46,0.779,79.78,88.1,4.48,3025,3231,470,578,5712,5521,2415,3106,58.5220068828111,10.4691179134215,43.7420757109219,56.2579242890781,"430740","1"
"1670",312410,"Esmeraldas (MG)",912.3,50.2,37.90938741,71,25.73,2.67,13.24,184.52,0.6,44.67,43.27,0.748,74.09,88.11,4.39,10989,22365,1146,2094,24298,47090,38181,8909,47.4941601189212,4.44680399235506,81.0809088978552,18.9190911021448,"312410","3"
"1671",312420,"Espera Feliz (MG)",326.4,62.9,232.8217326,68.4,33.72,2.42,24.37,178.84,0.49,44.66,37.6,0.7,59.2,81.03,3.81,8999,10443,935,1321,19543,20528,11261,9267,50.8719797349961,6.43511301636789,54.8567809820733,45.1432190179267,"312420","1"
"1672",250600,"Esperança (PB)",146.2,192.6,110.4187455,64.61,43.64,3.02,38.41,105.47,0.58,51.08,51.83,0.632,72.43,66.54,3.51,11717,13538,2130,2450,27594,28166,18520,9646,48.0650429595967,8.69843073208833,65.7530355748065,34.2469644251935,"250600","2"
"1673",430745,"Esperança do Sul (RS)",146.3,25.7,401.2560388,65.16,34.44,2.62,10.2,129.47,0.51,44.29,49.8,0.708,82.36,89.53,4.35,2574,2288,296,380,4960,3755,423,3332,60.9320905459387,10.1198402130493,11.2649800266312,88.7350199733688,"430745","1"
"1674",410752,"Esperança Nova (PR)",141.4,16.3,496.0904057,70.09,18.48,2.21,20.4,176.08,0.49,36.38,36.09,0.744,85.09,83.92,4.13,1813,1367,184,223,3879,2308,753,1555,59.2287694974004,9.66204506065858,32.6256499133449,67.3743500866551,"410752","1"
"1675",170740,"Esperantina (TO)",482.5,15.8,536.4008103,59.78,64.48,3.35,48.61,53.33,0.69,71.94,69.68,0.572,84.89,62.59,2.25,2180,2721,247,324,6015,7623,3552,4071,35.6946084218811,4.25029515938607,46.5958284140102,53.4041715859898,"170740","2"
"1676",220370,"Esperantina (PI)",926.5,36.8,146.1386114,59.42,64.05,3.91,44.8,85.77,0.58,47.4,53.29,0.591,78.81,63.12,3.09,11972,14395,1536,2076,32065,34094,20748,13346,42.2215052501907,6.08904792632135,60.8552824543908,39.1447175456092,"220370","2"
"1677",210400,"Esperantinópolis (MA)",774.1,27.2,264.9272684,62.08,53.01,2.65,46.7,69.82,0.6,51.63,59.74,0.593,77.92,63.03,2.57,6603,8403,837,1169,18522,21224,9823,11401,39.5919713531851,5.50791556728232,46.2825103656238,53.7174896343762,"210400","2"
"1678",410754,"Espigão Alto do Iguaçu (PR)",395.6,13.6,357.5615666,68.43,22.16,2.72,20.61,145.52,0.6,43.41,49.74,0.708,75.4,81.87,3.67,2009,2596,179,322,4784,5388,1572,3816,48.181143281366,5.97624350408315,29.1759465478842,70.8240534521158,"410754","3"
"1679",110009,"Espigão d'Oeste (RO)",4523.8,5.7,440.7284071,70.14,20.25,2.81,20.72,214.62,0.64,59.34,52.64,0.738,68.23,84.68,3.75,9012,11638,496,953,23156,25688,14262,11426,45.3052008720025,3.70990345686702,55.5200872002491,44.4799127997509,"110009","3"
"1680",312430,"Espinosa (MG)",1867.4,16.6,556.693253,66.87,38.99,2.79,38.67,107.61,0.61,49.93,54.22,0.657,75.22,70.2,3.13,11816,13751,1542,1952,30606,30978,16811,14167,44.3895667893344,6.30124604558073,54.2675447091484,45.7324552908516,"312430","2"
"1681",240350,"Espírito Santo (RN)",158,67.8,60.68590151,61.92,62.95,3.55,52.94,70.88,0.61,56.58,60.81,0.581,84.05,54.61,2.62,3845,4642,680,800,10121,10715,5709,5006,43.322445170322,7.46616892207186,53.2804479701353,46.7195520298647,"240350","2"
"1682",312440,"Espírito Santo do Dourado (MG)",264.5,15.7,322.8189149,71.55,24.17,2.26,19.36,203.16,0.48,38.71,33.38,0.742,69.39,83.84,3.93,2106,2476,238,333,4045,4162,1469,2693,59.4906295050457,8.00096107640557,35.2955309947141,64.7044690052859,"312440","1"
"1683",351518,"Espírito Santo do Pinhal (SP)",391.4,103.2,151.1725487,73.98,11.12,2.01,11.48,350.75,0.48,38.68,33.17,0.808,75.74,90.62,6.28,19308,23148,2522,3324,37178,40480,34753,5727,57.1837944664032,8.21146245059288,85.8522727272727,14.1477272727273,"351518","4"
"1684",351519,"Espírito Santo do Turvo (SP)",191.8,19.2,300.9522783,70.78,16.7,2.63,15.23,210.82,0.49,30.57,32.93,0.755,74.98,87.69,4.39,1306,1837,109,162,2974,3677,3241,436,49.9592058743541,4.40576556975796,88.142507478923,11.857492521077,"351519","1"
"1685",291060,"Esplanada (BA)",1408.5,19.3,144.2950119,59.99,61.56,3.52,36.46,83.2,0.62,58.54,59.03,0.609,79.88,69.84,3.38,9057,11121,1425,1615,23205,27230,17538,9692,40.8409842085935,5.93095850165259,64.4069041498347,35.5930958501653,"291060","2"
"1686",430750,"Espumoso (RS)",887.5,18.2,213.8429504,73.4,14.2,2.11,13.1,265.03,0.57,45.49,44.78,0.787,77.92,88.73,5.43,8748,9287,1005,1338,17010,16185,10014,6171,57.3802903923386,8.26691380908248,61.8721037998146,38.1278962001854,"430750","4"
"1687",430755,"Estação (RS)",96.7,64.4,256.1716314,73.19,14.58,2.2,6.35,253.46,0.49,43.96,33.29,0.806,85.06,95.27,5.57,2945,3616,354,498,5531,6228,5267,961,58.0603725112396,7.99614643545279,84.5696852922286,15.4303147077714,"430755","1"
"1688",280210,"Estância (SE)",649.6,90.6,56.27202264,63.65,47.08,2.8,28.42,123.68,0.6,45.33,47.93,0.672,84.71,76.9,4.26,21041,26079,2654,3196,53869,59002,50854,8148,44.200196603505,5.41676553337175,86.1902986339446,13.8097013660554,"280210","3"
"1689",430760,"Estância Velha (RS)",51.6,680.6,43.12036341,71.48,18.06,2.22,5.37,329.15,0.45,53.68,40.85,0.808,80.72,95.96,6.02,13935,19097,918,1468,28190,35132,34367,765,54.3578503928043,4.17852669930548,97.8224980075145,2.17750199248548,"430760","4"
"1690",430770,"Esteio (RS)",27.6,2899.5,19.73336952,74.7,11.83,2.18,4.74,364.47,0.5,71.74,44.46,0.842,90.5,96.09,7.19,36796,44118,3163,4393,70547,80048,79961,87,55.1144313411953,5.4879572256646,99.8913152108735,0.108684789126524,"430770","4"
"1691",312450,"Estiva (MG)",245.9,42,363.4073442,71.55,24.17,2.4,20.3,238.63,0.53,52.43,36.74,0.747,65.2,84.23,3.95,4761,5781,511,717,9681,10366,4428,5938,55.7688597337449,6.91684352691491,42.7165734130812,57.2834265869188,"312450","1"
"1692",355730,"Estiva Gerbi (SP)",73.9,119.9,145.3819944,73.3,12.21,2.2,9.59,249.7,0.43,57.31,29.78,0.794,84.28,90.21,5.08,3197,4595,253,470,6662,8856,7642,1214,51.8857271906052,5.30713640469738,86.2917795844625,13.7082204155375,"355730","1"
"1693",210405,"Estreito (MA)",2727.7,8.4,567.6097155,65.13,41.85,3.58,25.52,127.09,0.62,55,51.5,0.681,81.81,78.1,3.83,6860,9289,729,1119,18580,22930,15846,7084,40.5102485826428,4.88006977758395,69.1059747056258,30.8940252943742,"210405","3"
"1694",430780,"Estrela (RS)",184.2,148.7,92.31156443,73.97,13.14,1.99,3.86,332.79,0.47,30.68,32.97,0.829,85.68,96.44,6.39,13356,15770,1574,2193,24600,27401,22695,4706,57.5526440640853,8.00335754169556,82.8254443268494,17.1745556731506,"430780","4"
"1695",351520,"Estrela d'Oeste (SP)",297.1,27.8,530.8487827,74.42,10.43,1.96,15.64,266.59,0.49,32.35,34.16,0.792,79.85,87.26,5.23,4323,4807,552,662,8493,8256,6383,1873,58.2243217054263,8.01841085271318,77.3134689922481,22.6865310077519,"351520","1"
"1696",270255,"Estrela de Alagoas (AL)",265.5,61.5,116.4382225,61.6,57.22,3.19,57.84,50.61,0.61,66.45,67.38,0.545,77.53,50.94,1.77,6090,7185,1000,1210,15691,16341,3260,13081,43.9691573343125,7.40468759561838,19.9498194724925,80.0501805275075,"270255","2"
"1697",312470,"Estrela do Indaiá (MG)",637.2,5.6,194.4747923,69.92,28.9,2.98,18.59,214.07,0.53,40.85,27.42,0.738,70.08,84.52,4.34,1933,2049,220,291,3982,3597,2852,745,56.9641367806505,8.09007506255213,79.2882958020573,20.7117041979427,"312470","1"
"1698",351530,"Estrela do Norte (SP)",263.9,10,527.1111021,73.96,11.15,2.42,19.51,199.95,0.54,51.05,44,0.767,79.49,84.31,4.62,1228,1395,126,205,2777,2625,1786,839,53.1428571428571,7.80952380952381,68.0380952380952,31.9619047619048,"351530","1"
"1699",520750,"Estrela do Norte (GO)",302.7,11.2,312.9601858,72.04,16.72,2.27,24.38,169.33,0.55,47.09,42.56,0.746,90.19,78.57,4.37,1502,1759,171,201,3387,3398,2988,410,51.765744555621,5.91524426133019,87.9340788699235,12.0659211300765,"520750","1"
"1700",312480,"Estrela do Sul (MG)",822.9,8.4,409.6169248,72.92,20.51,2.3,17.18,172.55,0.49,61.98,41.57,0.747,71.31,85.48,4.52,3533,3764,418,470,7233,6883,5040,1843,54.6854569228534,6.82841784105768,73.2238849338951,26.7761150661049,"312480","1"
"1701",312460,"Estrela Dalva (MG)",132.2,20.2,264.3410227,69.12,31.41,2.11,21.28,201.92,0.59,35.46,35.59,0.731,75.88,81.88,4.2,1285,1462,184,242,2617,2674,1801,873,54.6746447270007,9.05011219147345,67.3522812266268,32.6477187733732,"312460","1"
"1702",430781,"Estrela Velha (RS)",283.1,13,209.2326739,71.51,17.99,2.3,15.23,188.99,0.56,36.04,44.77,0.741,67.88,85.95,4.12,1964,1996,198,262,4077,3691,667,3024,54.0774857762124,7.09834733134652,18.0709834733135,81.9290165266865,"430781","1"
"1703",291070,"Euclides da Cunha (BA)",2383.8,22.6,279.1050825,60.34,60.08,3.25,46.01,79.05,0.59,54.17,58.33,0.596,82.65,63.31,2.47,20034,24244,3185,3820,51812,53885,24531,29354,44.9921128328848,7.0891713835019,45.524728588661,54.475271411339,"291070","2"
"1704",351535,"Euclides da Cunha Paulista (SP)",578.6,17.7,618.51549,71.98,14.48,2.8,21.87,144.34,0.54,57.59,50.64,0.738,83.49,82.28,4.43,3840,4893,318,542,9564,10214,6431,3783,47.904836498923,5.30644213824163,62.9626003524574,37.0373996475426,"351535","3"
"1705",312490,"Eugenópolis (MG)",311.5,31,232.8328209,70.73,26.49,2.22,20.46,205.78,0.6,56.72,48.27,0.739,71.19,83.35,4.38,4736,5459,663,903,9825,9766,5662,4104,55.898013516281,9.24636493958632,57.9766536964981,42.0233463035019,"312490","1"
"1706",430783,"Eugênio de Castro (RS)",421.4,7.9,328.8024471,69.74,21.98,2.6,8.95,201.85,0.57,39.93,41.51,0.765,81.83,92.75,4.88,1812,1945,256,299,3541,3313,1094,2219,58.7081195291277,9.02505282221552,33.0214307274374,66.9785692725626,"430783","1"
"1707",291072,"Eunápolis (BA)",1197.3,70.5,395.6354466,64.7,43.36,2.63,25.48,195.88,0.64,52.01,48.94,0.704,79.96,79.43,4.5,26897,37151,2632,3843,70545,84120,79161,4959,44.1642891107941,4.56847360912982,94.10485021398,5.89514978601997,"291072","3"
"1708",230428,"Eusébio (CE)",78,403.7,21.76243406,67.48,41.94,3.47,32.12,107.13,0.63,59.2,55.92,0.684,84.89,76.16,3.89,7852,13400,836,1388,20410,31500,31500,0,42.5396825396825,4.40634920634921,100,0,"230428","3"
"1709",312500,"Ewbank da Câmara (MG)",104.1,34.6,198.1813966,66.09,41.82,2.38,15.15,168.24,0.47,34.45,32.82,0.715,74.58,87.32,4.6,1537,1897,168,218,3286,3608,3168,440,52.5776053215078,6.04212860310421,87.8048780487805,12.1951219512195,"312500","1"
"1710",312510,"Extrema (MG)",243.7,78.6,416.7845391,69.64,29.79,2.6,10.58,277.58,0.5,60.37,34.57,0.781,87.08,89.67,5.16,7318,10418,911,1280,14314,19219,12902,6317,54.2067745460222,6.66007596649149,67.1314844684947,32.8685155315053,"312510","1"
"1711",240360,"Extremoz (RN)",135.3,144.4,14.66976752,67.67,40.16,3.53,28.38,136.5,0.55,46.35,47.82,0.694,82.86,75.45,4.8,5841,8707,748,968,14941,19572,13418,6154,44.4870222767219,4.94584099734314,68.5571224197834,31.4428775802166,"240360","3"
"1712",260530,"Exu (PE)",1500.3,21.6,536.5824182,62.45,70.39,4.39,46.01,70.01,0.61,54.9,59.86,0.592,76.97,62.07,2.88,11602,13569,1625,2088,31941,32423,11519,20904,41.8499213521266,6.43987292971039,35.5272491749684,64.4727508250316,"260530","2"
"1713",290050,"Érico Cardoso (BA)",704,17.3,395.7338976,65.2,41.62,2.61,53.38,74.34,0.61,61.09,60.74,0.592,73.58,55.13,1.9,4874,5705,796,986,11480,12160,1322,10838,46.9161184210526,8.10855263157895,10.8717105263158,89.1282894736842,"290050","2"
"1714",250610,"Fagundes (PB)",235.9,50.5,104.011551,58.44,68.43,3.13,50.23,65.11,0.6,65,63.17,0.559,79.19,57.77,2.32,5145,5275,1050,1072,13195,11892,4958,6934,44.3575512949882,9.01446350487723,41.6918937100572,58.3081062899428,"250610","2"
"1715",430786,"Fagundes Varela (RS)",132.2,18.6,135.7824797,75.61,10.29,2.03,6.96,278.42,0.38,80,34.02,0.812,79,92.68,4.8,1586,1648,273,356,2553,2471,1084,1387,66.6936462970457,14.4071226224201,43.8688789963578,56.1311210036422,"430786","1"
"1716",520753,"Faina (GO)",1951.8,3.8,180.9539475,67.29,28.53,2.54,28,160.23,0.56,41.98,40.31,0.703,80.92,77.05,3.56,3440,3917,317,415,8003,7419,3698,3721,52.796872893921,5.59374578784203,49.844992586602,50.155007413398,"520753","1"
"1717",312520,"Fama (MG)",87.9,26.7,262.9107503,73.96,17.89,2.25,13.64,260.85,0.55,42.7,30.35,0.786,75.67,88.21,5.02,1108,1376,145,221,2115,2353,1442,911,58.4785380365491,9.39226519337017,61.2834679133022,38.7165320866978,"312520","1"
"1718",312530,"Faria Lemos (MG)",162.8,22.1,228.9284995,68.4,33.72,2.96,20.74,187.5,0.55,40.13,36.8,0.716,70.18,81.59,4.47,1604,1938,284,356,3103,3606,2277,1329,53.7437603993344,9.87243483083749,63.1447587354409,36.8552412645591,"312530","1"
"1719",230430,"Farias Brito (CE)",476.8,42.6,374.6414624,62.13,63.77,3.24,44.78,72.43,0.57,57.53,61.84,0.609,88.45,63.81,2.78,7376,9261,1254,1546,17625,20315,8726,11589,45.5870046763475,7.61014029042579,42.9534826482894,57.0465173517106,"230430","2"
"1720",150300,"Faro (PA)",11820.3,0.8,918.716413,60.87,62.5,4.42,20.17,64.62,0.54,49.11,58.03,0.623,72.54,83.87,3.98,2644,3522,275,392,7529,10037,4918,5119,35.0901663843778,3.9055494669722,48.9987047922686,51.0012952077314,"150300","2"
"1721",410755,"Farol (PR)",289.5,13.7,368.8083065,66.44,27.08,2.52,28.3,160.71,0.6,51.83,44.47,0.701,81.19,78.24,3.87,1912,2029,208,251,4388,3963,1944,2019,51.1985869290941,6.33358566742367,49.0537471612415,50.9462528387585,"410755","1"
"1722",430790,"Farroupilha (RS)",393.9,140.1,90.50547956,74.1,12.89,2.01,4.74,405.7,0.48,66.2,41.4,0.844,90.47,95.63,6.32,23122,31362,2034,3129,44391,55308,42705,12603,56.7042742460404,5.6574094163593,77.2130614016056,22.7869385983944,"430790","4"
"1723",351540,"Fartura (SP)",430.3,34.9,293.4763734,70.95,16.37,2.32,12.61,245.15,0.55,42.74,32.47,0.772,77.53,89.98,5.14,7008,8143,846,1175,14333,15010,11379,3631,54.2504996668887,7.82811459027315,75.8094603597602,24.1905396402398,"351540","1"
"1724",220375,"Fartura do Piauí (PI)",727.9,6.4,488.3739043,63.19,48.8,3.32,41.64,69.92,0.59,54.03,61.31,0.607,81.12,64.96,2.34,1950,1993,226,277,5425,4685,895,3790,42.5400213447172,5.91248665955176,19.1035218783351,80.8964781216649,"220375","2"
"1725",410760,"Faxinal (PR)",703.4,22.2,260.4504776,68.06,23.04,2.23,21.46,218.06,0.58,33,39.37,0.732,79.33,81.23,4.62,7057,8217,798,1140,15140,15608,12556,3052,52.6460789338801,7.30394669400308,80.4459251665812,19.5540748334188,"410760","1"
"1726",430800,"Faxinal do Soturno (RS)",165.9,41.1,219.5509091,71.48,18.06,2.53,9.98,265.64,0.52,50.41,36.36,0.793,84.52,92.77,5.72,3592,3910,476,652,6813,6841,4097,2744,57.1553866393802,9.53077035521123,59.8889051308288,40.1110948691712,"430800","1"
"1727",420530,"Faxinal dos Guedes (SC)",280.3,38.4,375.8698173,74.66,14.3,2.68,11.71,316.46,0.61,39.04,34.51,0.819,89.15,89.69,5.02,4283,5406,392,491,9573,10767,7044,3723,50.2089718584564,4.56023033342621,65.4221231540819,34.5778768459181,"420530","4"
"1728",430805,"Faxinalzinho (RS)",143.8,20.3,322.200377,68.41,25.25,2.83,14.87,186.03,0.56,46.93,45.17,0.744,83.74,87.37,4.34,1432,1627,181,236,3085,2923,1275,1648,55.6619911050291,8.07389668149162,43.6195689360246,56.3804310639754,"430805","1"
"1729",520760,"Fazenda Nova (GO)",1285.7,5.5,171.7279537,71.29,18.35,2.1,22.16,166.95,0.52,40,37.9,0.746,87.67,82.06,4.37,3352,3943,307,427,7165,7093,4623,2470,55.5900183279289,6.02001973776963,65.1769350063443,34.8230649936557,"520760","1"
"1730",410765,"Fazenda Rio Grande (PR)",120.8,518.4,25.79737413,70.73,17.16,2.96,8.63,194.31,0.45,66.71,45.16,0.763,77.06,92.79,5.3,12978,28935,980,1699,29974,62877,59196,3681,46.0184169092037,2.70210092720709,94.1457130588291,5.85428694117086,"410765","1"
"1731",430807,"Fazenda Vilanova (RS)",85.5,33.1,75.66455546,71.79,17.4,2.06,10.96,211.54,0.49,36.48,34.29,0.766,75.84,89.74,4.38,1303,1650,182,244,2444,2833,1208,1625,58.2421461348394,8.61277797387928,42.6403106247794,57.3596893752206,"430807","1"
"1732",170755,"Fátima (TO)",384.4,10,91.05339906,62.68,52.33,2.89,20.61,146.08,0.66,52.5,54.51,0.698,92.5,82.85,4.64,1385,1715,141,203,3699,3848,3295,553,44.5686070686071,5.27546777546778,85.6288981288981,14.3711018711019,"170755","3"
"1733",291075,"Fátima (BA)",297.5,61.5,265.3990821,56.18,79.2,3.4,53.47,84.64,0.55,46.67,54.77,0.554,76.54,56.06,1.87,7096,8381,1051,1168,17683,18298,6343,11955,45.8028199803257,6.3832112799213,34.6649907093671,65.3350092906329,"291075","2"
"1734",500380,"Fátima do Sul (MS)",316,60.5,215.0067599,68.14,31.05,2.3,18.52,217.51,0.59,48.08,42.1,0.751,90.35,84.35,5.26,10191,10587,1172,1474,22155,19111,16280,2831,55.3974151012506,7.71283553974151,85.1865417822197,14.8134582177803,"500380","1"
"1735",120030,"Feijó (AC)",22721.6,1.2,344.1178661,65.93,32.63,4.53,64.07,64.55,0.63,62.99,62.59,0.541,46.78,47.41,1.95,5564,9236,493,916,17769,26722,11240,15482,34.5632811915276,3.42788713419654,42.0627198562982,57.9372801437018,"120030","2"
"1736",291077,"Feira da Mata (BA)",1661.8,3.8,638.1402944,64.03,45.71,3.17,38.47,76.48,0.61,59.92,60.61,0.634,85.59,70.36,2.64,2327,2785,256,335,6343,6235,2822,3413,44.6672012830794,5.3728949478749,45.2606255012029,54.7393744987971,"291077","2"
"1737",291080,"Feira de Santana (BA)",1338.1,359.2,92.54533409,66.83,36.23,2.25,16.45,206.99,0.62,49.42,47.18,0.74,85.81,86.21,5.98,164598,226358,14859,22126,406447,480949,431730,49219,47.0648655054902,4.60048778560721,89.7662745946036,10.2337254053964,"291080","1"
"1738",270260,"Feira Grande (AL)",156.6,135.8,106.4857161,62.53,53.29,3.88,54.48,68.2,0.62,56.06,61.39,0.56,71.86,50.32,2.26,7079,8682,873,1112,19052,21270,3557,17713,40.818053596615,5.22802068641279,16.7230841560884,83.2769158439116,"270260","2"
"1739",260540,"Feira Nova (PE)",118.8,158.7,57.05893636,63.34,65.9,3.16,49.59,97.99,0.55,44.38,48.44,0.606,70.87,60.93,2.47,7520,8656,1107,1356,18526,18857,12156,6701,45.9033780558944,7.19096356790582,64.4641247282176,35.5358752717824,"260540","2"
