"";"code_muni";"name_muni";"code_state";"abbrev_state";"key";"CODIGO";"MUNICIPIO";"AREAKM2";"DD2000";"DC";"EVN2000";"M1ANO2000";"FT2000";"AN25A2000";"RPC2000";"IG2000";"II2000";"IP2000";"IDH2000";"FE2000";"ALFA2000";"AE25A2000";"POP25A1991";"POP25A2000";"POP65A1991";"POP65A2000";"POPTOT1991";"POPTOT2000";"POPURB1991";"POPRUR2000";"geom"
-5.31104747345873, -5.30979478491132, -5.31255127815103, -5.31259880186857, -5.31669165627352, -5.31717518262304, -5.32151622935619, -5.32118273618945, -5.3167591913246, -5.31946619427136, -5.31829943637728, -5.31371508916894, -5.3068876983092, -5.30424202099152, -5.30692438275693, -5.30632418043728, -5.31118771109192, -5.3093022797818, -5.31049973371519, -5.30870272717662, -5.30330343668776, -5.30296672796634, -5.30713735981359, -5.30774196227517, -5.31085105150329, -5.31098169551295, -5.31916668044561, 
-5.31402466584318, -5.31088639430298, -5.3072152260189, -5.30922915816006, -5.30804911444646, -5.30617071040633, -5.30327310175907, -5.29766014027467, -5.30340666251423, -5.30610543054269, -5.30472106891097, -5.30883178140253, -5.30905311845629, -5.30238987200211, -5.30886047733595, -5.31384486489867, -5.30640420372928, -5.30653436204785, -5.31564889080592, -5.31469182360463, -5.3163451746986, -5.32112999822439, -5.33445129487837, -5.3395022823609, -5.35042350155835, -5.23214861008976, -5.19431243083415, 
-5.18426254756625, -5.18376921204442, -5.18171299874331, -5.17414010425987, -5.16910943362974, -5.16880286990151, -5.16978634665812, -5.17978230477888, -5.18471797443039, -5.1907347467962, -5.19414233619328, -5.20214320234012, -5.20565612475689)))
"4";2406155;"Jundiá";"24";"RN";"240615";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;list(list(c(-35.3232353520825, -35.3331329887332, -35.3422090087519, -35.3489289137543, -35.3606669488291, -35.3667660584148, -35.3673941504011, -35.3649745245554, -35.3657941527838, -35.3626242429683, -35.3622473740975, -35.3574764539507, -35.3499311238468, -35.3454139696049, -35.345426936345, -35.339371924491, -35.3189557177516, -35.3208539878129, -35.3206631308852, -35.3245779648163, -35.3259724458918, -35.3240194187122, -35.3232353520825, -6.27113124243707, -6.31379290627246, -6.31525632643326, 
-6.31450785393465, -6.30794464567898, -6.30132999244302, -6.29872087951006, -6.29858978651464, -6.29098426639833, -6.28849232312783, -6.28097705260605, -6.2742209901064, -6.22487930139592, -6.21184387085434, -6.19531976982555, -6.18544595068864, -6.19095864191937, -6.1949932697815, -6.19844672474823, -6.2063870522335, -6.22826092575778, -6.23399019309884, -6.27113124243707)))
"5";2703759;"Jequiá Da Praia";"27";"AL";"270375";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;list(list(c(-36.2270830079151, -36.2194363097095, -36.2123799410443, -36.2096867928961, -36.1974639432486, -36.1964683342414, -36.1981042558705, -36.1965521435869, -36.1972982580723, -36.2053869112282, -36.208078220674, -36.1886327083376, -36.1872409130461, -36.1854939131484, -36.1834392456681, -36.1775285986485, -36.1764753031855, -36.1745998655378, -36.1708019143026, -36.1694780869823, -36.1662272823937, -36.1660274420793, -36.1608834383393, -36.1566362852831, -36.1445918074935, -36.1439654854504, 
-36.14409339157, -36.1278727942478, -36.1259808941854, -36.1190018227537, -36.1167271411166, -36.1052333274169, -36.0968869896764, -36.093212968186, -36.0879427469066, -36.0790026327755, -36.0726148382798, -36.0705676632947, -36.0655850987992, -36.0654331697742, -36.0523238916812, -36.048906639065, -36.0500650025097, -36.0413426042787, -36.0281008355116, -36.0287387513065, -36.0212441078892, -36.0138801645391, -36.0069971615728, -36.0057690314499, -35.999742982874, -35.9927660485526, -35.9847674085602, 
-35.9829160820697, -35.9817373345348, -35.9783251925103, -35.9777439335555, -35.972203912293, -35.9700770414671, -35.9680655674405, -35.9679945171281, -35.9661887207124, -35.9671615764384, -35.9623137786984, -35.9746062106393, -36.0052445371443, -36.022306270123, -36.0305052006573, -36.0314646497422, -36.0307721491776, -36.03604039647, -36.0418769868241, -36.0576725912384, -36.0524023447559, -36.052572409582, -36.0560499811954, -36.0565117629498, -36.0648973769301, -36.0739922592715, -36.0770557810979, 
-36.0823170812571, -36.0888748413848, -36.0929485505104, -36.102086105426, -36.10484651902, -36.1061302299171, -36.1238174053572, -36.2811039022684, -36.2773057650216, -36.2501768474167, -36.219379837599, -36.1918834098491, -36.1793261637956, -36.1816621509047, -36.2395785681364, -36.2270830079151, -9.84989897223307, -9.83655373061704, -9.84216588232151, -9.84282671645735, -9.83751691689897, -9.83585785586722, -9.83070171432073, -9.82933286762482, -9.82646716555663, -9.80807559842633, -9.80615063165529, 
-9.79903067469878, -9.7949815225505, -9.79512907526961, -9.80311513834093, -9.81180640720412, -9.81881536915249, -9.82027710588447, -9.82874011872851, -9.83796545878226, -9.84101301974918, -9.84962834778479, -9.8557412738361, -9.8585366180315, -9.8580652816303, -9.85982369299745, -9.85531909675064, -9.82797800777638, -9.83797684673448, -9.84050308180419, -9.8449166915103, -9.85232906324001, -9.85496635687778, -9.86306209294455, -9.86892656454941, -9.86847960095575, -9.87433404903892, -9.88096612782063, 
-9.88240098687597, -9.87584564984214, -9.87332561988356, -9.86780388921241, -9.86377541406922, -9.85821238950255, -9.89290675688299, -9.894555626006, -9.9203313437778, -9.90758353850039, -9.91112804046431, -9.90877528786758, -9.91542104914751, -9.91299501326279, -9.91264050007727, -9.91029830983119, -9.91110505390801, -9.91514404394637, -9.92509828232726, -9.92809492762937, -9.92764197462428, -9.92973489126457, -9.93150773693732, -9.9319331283033, -9.93509219364501, -9.94125790996553, -9.96583714746969, 
-10.0055179724508, -10.0387262940078, -10.0501721211097, -10.0508576996932, -10.0470454750433, -10.0466996812922, -10.0511283068699, -10.0413308537071, -10.0309396026642, -10.0293784271899, -10.0270997826287, -10.0118238587854, -10.0055887790208, -10.0032883890872, -9.9909576298105, -9.97968730359923, -9.97659996154846, -9.96932502464841, -9.96226059762795, -9.95834258148514, -9.95154536259532, -9.93384241482109, -9.93505237597779, -9.89943320814993, -9.89942814246928, -9.90446199050814, -9.89140334920917, 
-9.88932747469494, -9.87999127246399, -9.87170969681464, -9.84989897223307)))
"6";2903276;"Barrocas";"29";"BA";"290327";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;list(list(c(-39.1480011828203, -39.1458905599999, -39.148244162, -39.155437631, -39.157618938, -39.140767634, -39.0537925438502, -39.068234817, -39.0491804769999, -39.059126251, -39.0655460639999, -39.0467529389999, -39.049790158, -39.0422632149999, -39.02845918, -39.0726245179999, -39.0878287109999, -39.094564399, -39.0998358479999, -39.1042939509999, -39.11102418, -39.116358024, -39.1179278019999, -39.1338736069998, -39.1389930049999, -39.150007156, -39.15272644, -39.1563534119999, -39.1582807509998, 
-39.1608669739999, -39.1596831529999, -39.1610574539999, -39.1597333729999, -39.1548811249999, -39.154484408, -39.150613451, -39.151977503, -39.14960103, -39.145388409, -39.145012235, -39.1474724359999, -39.150524355, -39.1474290119999, -39.1480011828203, -11.5447675663032, -11.537694862, -11.5342048869999, -11.5314312149999, -11.5290964, -11.493465987, -11.398850076291, -11.4207782129999, -11.4441872689999, -11.481825461, -11.4881547049999, -11.5116719759999, -11.5227409803698, -11.535665614, -11.552496639, 
-11.61557572, -11.616190977, -11.6179035169999, -11.6138194549999, -11.615872598, -11.6151004709999, -11.618349547, -11.6232378889999, -11.629364312, -11.6301803449998, -11.628502668, -11.632183789, -11.6314629039998, -11.632923273, -11.6298614799998, -11.6275714079999, -11.622909561, -11.6190975059999, -11.616716257, -11.6092961709999, -11.599259795, -11.5841164149999, -11.577351214, -11.5740596709999, -11.5666892849999, -11.5568042259999, -11.5527212509999, -11.547429596, -11.5447675663032)))
"7";2919553;"Luís Eduardo Magalhães";"29";"BA";"291955";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;list(list(c(-46.2564032244932, -46.2649460104165, -46.2738349889151, -46.2834186428007, -46.2928502888424, -46.2976422838559, -46.3010297892161, -46.3050596665519, -46.3046999521718, -46.2960358334368, -46.29411337535, -46.294328172504, -46.2868604330458, -46.2856683388912, -46.2959943748098, -46.312893616675, -46.3247279534805, -46.328979329869, -46.3373315044514, -46.3405068091325, -46.3523955521679, -46.3530524247204, -46.3495914643353, -46.3511477591541, -46.3506981856496, -46.3462587080801, 
-46.331398066842, -46.3251688758677, -46.32350940718, -46.3243663314916, -46.3293681101289, -46.3504204767235, -46.3586393854508, -46.3743717717728, -46.374338113518, -46.3668398068901, -46.3661345273531, -46.3692333519562, -46.3786169689146, -46.3811361651818, -46.3793121931808, -46.3664694470119, -46.3597468836816, -46.3627835759369, -46.3683111237128, -46.3686372227747, -46.3738328415295, -46.3844177757621, -46.3909963017208, -46.3844683805278, -46.380725223976, -46.3830376511496, -46.3898956836293, 
-46.3897035064147, -46.3793092748038, -46.3753653170096, -46.3741148219369, -46.370059832597, -46.3712311711892, -46.3663704574677, -46.3672213761362, -46.3840319378506, -46.386370295459, -46.3815092681984, -46.3884491107882, -46.3794457536026, -46.3785347883023, -46.383177016644, -46.3860322976268, -46.1500791469999, -46.1508901289999, -46.1472849479998, -46.141799321, -46.131787749, -46.106069975, -46.099943288, -46.0738546329999, -46.055015833, -46.041645122, -46.027645477, -46.013095721, -45.9908198279999, 
-45.9836174869999, -45.9762614049998, -45.971375066, -45.945486017, -45.941786016, -45.93267829, -45.9276413269999, -45.9173596039999, -45.9053942359998, -45.9025172259998, -45.8990373409998, -45.8938978479999, -45.892808681, -45.8863163299999, -45.8815354339999, -45.8811499139999, -45.8762210959998, -45.8718543059998, -45.86666997, -45.8607135999999, -45.854016627, -45.8503221369999, -45.84653306, -45.837830504, -45.8356331049999, -45.832134427, -45.8287319689999, -45.827068379, -45.8250018469999, 
-45.8200306589999, -45.819091735, -45.818090792, -45.815991934, -45.81305047, -45.8083550929998, -45.807572831, -45.8051611339999, -45.8004520949999, -45.798206218, -45.794476021, -45.788216539, -45.788197087, -45.7861401019998, -45.783257987, -45.779819689, -45.777469572, -45.7718689499999, -45.770322522, -45.768312005, -45.7693548679999, -45.766470936, -45.76001472, -45.7592707349999, -45.7612160269999, -45.753651245, -45.750301387, -45.7466256009998, -45.743695111, -45.7316080169999, -45.729094238, 
-45.728705073, -45.727147654, -45.7216951079999, -45.7179686589999, -45.713831805, -45.7105515009999, -45.702418479, -45.6980206299999, -45.6893905439999, -45.68466304, -45.6824983719998, -45.6823256249999, -45.6785350989998, -45.6774050939999, -45.673348453, -45.6713917119999, -45.668514746, -45.6660318839998, -45.664934134, -45.6636817959998, -45.6612178619999, -45.7448424309999, -45.7647528919037, -45.7736793829999, -45.7861485, -45.803211494, -45.840782906, -45.854400488, -45.868959542, -45.8729730828458, 
-45.8910377129999, -45.9059907129999, -45.9347028559998, -45.9551987519999, -45.974309792, -46.0017299909998, -46.02527257, -46.0518618429999, -46.0644596129998, -46.090127132, -46.1001956109999, -46.1228851229999, -46.1420293879999, -46.1442983389998, -46.145716447, -46.1620519215584, -46.1575238690222, -46.1538855037139, -46.1546046242088, -46.1575025028808, -46.1597199775308, -46.1790553956993, -46.1868599874845, -46.2071928262293, -46.2204904501959, -46.2278579063352, -46.245908559005, -46.2548005708593, 
-46.2566109936637, -46.2566280707233, -46.2533492537475, -46.2535829694991, -46.2476176008256, -46.247834672491, -46.2517531589231, -46.2564032244932, -12.4243217532204, -12.4126628211844, -12.4144220041277, -12.411185418169, -12.4176769393232, -12.4179491698812, -12.4157789949876, -12.407808118474, -12.405533279771, -12.3976939282842, -12.3915164367683, -12.3847096476026, -12.3812362134157, -12.3790510064957, -12.3675177097341, -12.3563522797442, -12.3561202150269, -12.3526749836682, -12.3382761065212, 
-12.3369165120366, -12.3374033849785, -12.3307765627204, -12.326957482387, -12.3240525593236, -12.3181455107061, -12.3148642137187, -12.3114939336849, -12.3084433315456, -12.3049927498726, -12.3015360224184, -12.2981093927765, -12.2973589295104, -12.2937490225302, -12.289805744897, -12.2853177781902, -12.2757959089404, -12.266651872192, -12.2607413209967, -12.2543115697328, -12.2488707085764, -12.2460577836312, -12.2414654923648, -12.2257016031487, -12.2186630275902, -12.2147289474892, -12.1997993036602, 
-12.1971873130265, -12.1964750111462, -12.1938753458421, -12.1878581712769, -12.1793993453885, -12.1740573232717, -12.1705324457841, -12.1669062670404, -12.1607828839468, -12.1531419754783, -12.1421485321341, -12.134697549252, -12.1225347478036, -12.1112502305932, -12.0990240685911, -12.0938836046668, -12.0907943476083, -12.0828816363314, -12.0725508277953, -12.0628984475359, -12.0598079574256, -12.0509220713099, -12.048841033039, -12.030801694385, -12.026458329385, -12.0167252703847, -12.0109899433845, 
-12.0057086453843, -11.998641304384, -11.9953317033841, -11.9728000393834, -11.962617874383, -11.9521907653827, -11.9449317773825, -11.9315316763821, -11.9189349583818, -11.9115889743815, -11.8996462243812, -11.8968310513811, -11.8644027143801, -11.8651284983801, -11.8733121863804, -11.8759184983804, -11.8759176933805, -11.8779148653805, -11.8768986543805, -11.8793322183804, -11.8793593733805, -11.8809624293806, -11.8800044733805, -11.8813477703806, -11.8796625483805, -11.8766730503804, -11.8757199083803, 
-11.8783970673806, -11.8788031963805, -11.8772573433804, -11.8799206663805, -11.8775475173805, -11.8791378173805, -11.8808361923806, -11.8806367293806, -11.8834119583807, -11.8825252323807, -11.8859439563807, -11.8861401893807, -11.8877904803808, -11.8865093283807, -11.8868300843808, -11.8801235053805, -11.8782380203804, -11.8794781953804, -11.8792445423806, -11.8729723623803, -11.8729108913804, -11.8688196373802, -11.8707750003803, -11.8719931063803, -11.8708856763802, -11.8727519503804, -11.8724413423802, 
-11.8676705463802, -11.8679155703801, -11.8717150213803, -11.8714401663803, -11.8691088273802, -11.8687196813801, -11.8713296603803, -11.8725433883802, -11.8741260643804, -11.8759955763804, -11.8737917223804, -11.8756172433805, -11.8794066573805, -11.8808841523806, -11.8823085613806, -11.8802866903806, -11.8801966573806, -11.8872983943808, -11.8881588213808, -11.893264036381, -11.893067040381, -11.8964260123811, -11.9008896233812, -11.8999161303812, -11.9026531633813, -11.9024947333812, -11.9013421843812, 
-11.9035306613813, -11.9081181173814, -11.9096886363815, -11.9127063933815, -11.9111913133815, -11.9123718623815, -11.9148413563816, -11.9137853853816, -11.9144585433816, -12.324512779394, -12.4113447045801, -12.413504525, -12.413996728, -12.4180983983967, -12.4184265293967, -12.424989227397, -12.427723318397, -12.4296345367208, -12.4469133573976, -12.4575129493979, -12.4661893623982, -12.4750524483984, -12.4794839943986, -12.4886240723987, -12.5016417293993, -12.5121666413995, -12.5163777233997, 
-12.5213410613998, -12.5275806743999, -12.5328276284002, -12.5311259104001, -12.5277224743999, -12.5151014343997, -12.4955558436187, -12.491361496439, -12.4833549546296, -12.4794867313073, -12.4752080235564, -12.47449301101, -12.4753762548346, -12.4775570580861, -12.4873825228028, -12.496237828797, -12.4983534962312, -12.4975155043107, -12.4943086852313, -12.4922768521452, -12.4877698539637, -12.4797624407792, -12.4602126067415, -12.4485208116461, -12.4389357843883, -12.4298762124032, -12.4243217532204
)))
"8";3202256;"Governador Lindenberg";"32";"ES";"320225";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;list(list(c(-40.6076705897067, -40.6071527154617, -40.6024187567411, -40.5959015205624, -40.5919189036646, -40.5902503447582, -40.5856781822624, -40.5805757792071, -40.5812602059627, -40.5762446722176, -40.5730296980948, -40.570179266871, -40.5698544440117, -40.572548887491, -40.5730589675195, -40.5689636656172, -40.5624392034291, -40.5602151996652, -40.5542877224353, -40.5506009740114, -40.5452761230999, -40.5417338481178, -40.5390680361002, -40.5359520698493, -40.5339655970939, -40.5333530418463, 
-40.5306918238769, -40.52746639275, -40.5242220586104, -40.5181351726039, -40.5138010282157, -40.5103384543756, -40.5085089436687, -40.5097713701792, -40.5085351596433, -40.5068112790099, -40.5071042185429, -40.505547201773, -40.5040942056084, -40.5059597607567, -40.5042041129142, -40.50591964795, -40.50537992421, -40.4994131764504, -40.4991620528506, -40.4922232894486, -40.479939500595, -40.4713817013086, -40.4638369662345, -40.4593055002917, -40.4548182376453, -40.4530567833419, -40.447931067887, 
-40.4446900562855, -40.4432533481076, -40.430550820831, -40.4221363769355, -40.4139139261926, -40.4093923718141, -40.4037885524674, -40.3932915669648, -40.3869402978241, -40.3850343375807, -40.3831588577227, -40.3810530591254, -40.3772093976211, -40.3736053896108, -40.3736932988415, -40.372877423289, -40.3701974515933, -40.3748017789301, -40.3736827238457, -40.3701154988463, -40.3668280241267, -40.3650477364731, -40.368888633854, -40.3724274034767, -40.3869178284846, -40.3995382810706, -40.4020509511324, 
-40.4061936368771, -40.411017531841, -40.4101696502225, -40.4047184990949, -40.4000804370367, -40.396031546387, -40.3967223579725, -40.3955362329558, -40.4043634295766, -40.4067766554285, -40.4125400737632, -40.4122766821469, -40.4061857260246, -40.4031470213258, -40.4061620654377, -40.4118188649202, -40.4182395641812, -40.4224282537549, -40.4225792664143, -40.4181137395662, -40.421809674799, -40.4220949340085, -40.4204630810322, -40.4260949328946, -40.4265782118768, -40.4335742521324, -40.4352007802367, 
-40.4302756528949, -40.4302562785547, -40.4329108927485, -40.4356401400415, -40.4349871490072, -40.4404230730215, -40.4384643040809, -40.4349314906144, -40.4356300088547, -40.4375243974609, -40.4374627778657, -40.4410065419748, -40.4461888388045, -40.4489656991713, -40.4524307159266, -40.4529892394827, -40.4547807667828, -40.461593950726, -40.4641793795341, -40.467837823838, -40.4720718514336, -40.4735799200157, -40.4755854796745, -40.4789968303562, -40.4805774480152, -40.4858534603199, -40.4901146650888, 
-40.4892476273374, -40.490450528425, -40.4971806966897, -40.5074556723392, -40.5089874848788, -40.5147094865637, -40.5186410921641, -40.5243946634084, -40.525539263564, -40.5299302780293, -40.5290322777439, -40.5311320934088, -40.5319933947676, -40.5351614095691, -40.5364068245991, -40.542568963709, -40.5441762538956, -40.540102213435, -40.534701145484, -40.5339768075918, -40.5372247665608, -40.5393921257461, -40.5447135330757, -40.550009391553, -40.5486730617888, -40.549950696109, -40.549311092807, 
-40.5515623742844, -40.5567887953808, -40.5581020115704, -40.5627667507969, -40.5646188531337, -40.5706471428216, -40.5793020498104, -40.5833581673489, -40.5921452483737, -40.5941092061785, -40.5946326649592, -40.5965878588541, -40.5956471165376, -40.5981925178129, -40.6060584468553, -40.6128291822225, -40.6138979562107, -40.6121816931079, -40.6137959769338, -40.6185891401729, -40.620140659345, -40.617791767966, -40.6151226030221, -40.6132550467119, -40.6181826782428, -40.6157725911685, -40.6191709261049, 
-40.6186956232312, -40.613082851954, -40.6125382066943, -40.6008181188286, -40.6076705897067, -19.1909988186426, -19.1898479466262, -19.1897820476444, -19.184164821206, -19.1835976273121, -19.1792705791436, -19.1811012041108, -19.1789481916061, -19.1727905908569, -19.1712910238131, -19.1658594217952, -19.1654969479445, -19.1642654417389, -19.1628115553783, -19.1530637568615, -19.1472564599519, -19.1456436590243, -19.1398700429723, -19.141617587724, -19.1375561459501, -19.1411024721936, -19.1419405753059, 
-19.141057554474, -19.1429464964376, -19.1415424581855, -19.1443074681582, -19.1446363075623, -19.1479925522694, -19.1471250371109, -19.1512803914425, -19.1521359915524, -19.1609323962585, -19.1601716513274, -19.1577483616043, -19.1535590150334, -19.1527106712096, -19.1505007032671, -19.1501951677837, -19.1435022185499, -19.1391590808646, -19.1329973892245, -19.1258061744211, -19.121621337032, -19.1200323488236, -19.1173151365614, -19.1105907791649, -19.1107952721665, -19.1088891787041, -19.1109854739632, 
-19.1075225611596, -19.1076867994541, -19.1039170563776, -19.0996354797072, -19.100737524101, -19.1028681647232, -19.1078334929391, -19.1065821754319, -19.1086154082274, -19.1071775310842, -19.1074413647961, -19.0998233597749, -19.1029927207966, -19.1021268255841, -19.1005326592457, -19.0928645280913, -19.0935634157498, -19.0920192834649, -19.0893977426296, -19.0900813831429, -19.0867209831218, -19.0793205533409, -19.0810098804026, -19.0815312253281, -19.0851778008357, -19.0957048413385, -19.0976078443197, 
-19.102034321364, -19.1133876426002, -19.129624172103, -19.1358467527239, -19.1390280500463, -19.1402865227146, -19.1494946402422, -19.1475953329784, -19.1478883905127, -19.1516810826134, -19.1548510993731, -19.1584402015035, -19.1610488387408, -19.1747434344866, -19.1811649820266, -19.1889757574067, -19.1926873386323, -19.198475107312, -19.2050119129116, -19.2109288495064, -19.2106369781451, -19.2144299460297, -19.2161546409061, -19.2189151866044, -19.2286279878914, -19.2344833228579, -19.2382320895947, 
-19.2430066166515, -19.2494501428095, -19.2494265858809, -19.2522468308813, -19.2585481476584, -19.2613452541299, -19.2643182457123, -19.2645765289828, -19.2672542961858, -19.2689207871336, -19.2757110319705, -19.2796545317579, -19.2821973716603, -19.2830111984099, -19.2884501804592, -19.2907323163767, -19.2907535030571, -19.2864532250397, -19.2859802670572, -19.2800401247736, -19.2790832008479, -19.2797643104189, -19.2871295385569, -19.2875559664473, -19.2937890300911, -19.2916325725018, -19.2914299173779, 
